protocol,hop_count,packet_count,seed,measurement_end_time,created_packets,delivered_packets,dropped_packets,delivery_ratio,average_end_to_end_delay,p50_end_to_end_delay,p95_end_to_end_delay,p99_end_to_end_delay,maximum_end_to_end_delay,throughput_bps,retransmissions,collision_or_conflict_events,contention_attempts,control_frames_sent,control_bytes_sent,data_frames_sent,data_bytes_sent,total_frames_sent,total_bytes_sent,queue_overflow_drops,maximum_queue_length,average_queue_delay,maximum_queue_delay,active_reservations_after_run,terminal_sessions,simulation_end_time,wall_clock_runtime,platform,sensitivity_type,scenario_id,load_level,interarrival_time,successful_hops,difs_starts,segment_queue_entries,maximum_segment_queue_length,average_segment_queue_delay,maximum_segment_queue_delay,ack_frames_sent,ack_bytes_sent,frames_per_created_packet,bytes_per_created_packet,control_bytes_per_delivered_packet,total_segments,completed_segments,per_flow_metrics,flow_count,jain_fairness,multiflow_scenario,traffic_type
Fixed-PRMAC,4,200,77,2.1017820000000538,200,192,8,0.96,0.6794850000000124,,1.2882721000000559,1.3054402200000543,1.3097820000000537,748347.8305551955,88,96,482,2626,71060,772,816776,4170,898644,0,,,,0,200,,0.10078000000066822,python,multiflow,python-M3-high-seed-77-Fixed-PRMAC,high,0.0,772,482,394,87,0.32667864974619865,0.9444580000000546,772,10808,20.85,4493.22,370.1041666666667,394,386,"[{'flow_id': 0, 'created': 100, 'delivered': 93, 'delivery_ratio': 0.93, 'average_delay': 0.8571365376344302, 'p95_delay': 1.2997312000000552}, {'flow_id': 1, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.512600222222226, 'p95_delay': 0.9098216000000323}]",2,0.9990243902439023,M3,
DCF,4,200,87,4.075259000000164,200,200,0,1.0,2.359661300000065,3.0826235000000706,3.3388007000001587,3.366490340000154,3.3734430000001527,402035.79698859237,238,113,1038,800,11200,1038,1098204,1838,1109404,0,0,0.5691370612500156,0.0,0,200,4.075259000000164,0.48768639999980223,python,multiflow,python-M3-high-seed-87-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.737765860000079, 'p95_delay': 3.147241450000142}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.9815567400000509, 'p95_delay': 3.3561307000001555}]",2,1.0,M3,
Fixed-PRMAC,4,200,87,2.088290000000057,200,197,3,0.985,0.6828171776649874,,1.2743856000000577,1.2919419200000573,1.296290000000057,772796.8816591355,37,40,435,2494,66920,790,835820,4074,913800,0,,,,0,200,,0.15924079999967944,python,multiflow,python-M3-high-seed-87-Fixed-PRMAC,high,0.0,790,435,398,100,0.32918139195980517,1.0141940000000527,790,11060,20.37,4569.0,339.6954314720812,398,395,"[{'flow_id': 0, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.8031242448979776, 'p95_delay': 1.285483700000058}, {'flow_id': 1, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.5637253333333405, 'p95_delay': 0.9792516000000395}]",2,0.9999742334449885,M3,
DCF,4,200,97,4.014350000000155,200,200,0,1.0,2.2616343950000557,2.3716210000000566,3.2350845000001365,3.2531889400001472,3.2599040000001445,408135.81277166586,205,100,1005,800,11200,1005,1063290,1805,1074490,0,0,0.5453336712500133,0.0,0,200,4.014350000000155,0.47773180000149296,python,multiflow,python-M3-high-seed-97-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.8081471200000907, 'p95_delay': 3.2431627000001515}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.7151216700000202, 'p95_delay': 2.5437409000000786}]",2,1.0,M3,
Fixed-PRMAC,4,200,97,2.161288000000055,200,195,5,0.975,0.7146392820512972,,1.3470194000000568,1.3648614800000554,1.369288000000055,739114.8241233743,59,64,456,2498,67100,784,829472,4066,907548,0,,,,0,200,,0.10987970000132918,python,multiflow,python-M3-high-seed-97-Fixed-PRMAC,high,0.0,784,456,397,110,0.348111783375322,1.1076460000000647,784,10976,20.33,4537.74,344.1025641025641,397,392,"[{'flow_id': 0, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.8450334285714495, 'p95_delay': 1.3581507000000559}, {'flow_id': 1, 'created': 100, 'delivered': 97, 'delivery_ratio': 0.97, 'average_delay': 0.582900865979391, 'p95_delay': 1.0721212000000455}]",2,0.9999737022037553,M3,
DCF,2,200,7,2.0026699999999975,200,200,0,1.0,0.01822062999999785,0.018023999999998708,0.03080154999997831,0.040687699999999306,0.044394999999988416,818107.8260522214,42,21,442,400,5600,442,467636,842,473236,0,0,0.00019832249999987095,0.0,0,200,2.0026699999999975,0.16124720000152593,python,spatial_reuse,python-spatial-seed-7-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.018626899999997823, 'p95_delay': 0.031338499999988514}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.017814359999997875, 'p95_delay': 0.028316649999991044}]",2,1.0,,
Fixed-PRMAC,2,200,7,1.9899860000000005,200,200,0,1.0,0.009920200000000207,,0.010047000000000412,0.010066000000000574,0.010066000000000574,823322.3751322872,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.04807239999718149,python,spatial_reuse,python-spatial-seed-7-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009919200000000206, 'p95_delay': 0.010065999999999804}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009921200000000208, 'p95_delay': 0.010046000000000443}]",2,1.0,,
DCF,2,200,17,1.9991379999999932,200,200,0,1.0,0.01619936999999859,0.01790399999999981,0.02287799999999705,0.029692099999995933,0.03744199999999065,819553.2274410299,22,11,422,400,5600,422,446476,822,452076,0,0,5.518499999994542e-05,0.0,0,200,1.9991379999999932,0.15736980000292533,python,spatial_reuse,python-spatial-seed-17-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.016306719999998588, 'p95_delay': 0.022754999999997496}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.016092019999998586, 'p95_delay': 0.02329470000000121}]",2,1.0,,
Fixed-PRMAC,2,200,17,1.9899660000000006,200,200,0,1.0,0.009904300000000208,,0.010046000000000443,0.010066000000000574,0.010066000000000574,823330.6498703996,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.049878899997565895,python,spatial_reuse,python-spatial-seed-17-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.00989840000000021, 'p95_delay': 0.010045999999999973}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009910200000000207, 'p95_delay': 0.010047000000000412}]",2,1.0,,
DCF,2,200,27,2.002955999999985,200,200,0,1.0,0.016350899999998877,0.01785399999999987,0.022958399999985633,0.0341116799999851,0.04135399999999345,817991.0092882781,24,12,424,400,5600,424,448592,824,454192,0,0,5.622499999999642e-05,0.0,0,200,2.002955999999985,0.1591883000000962,python,spatial_reuse,python-spatial-seed-27-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.015991719999998866, 'p95_delay': 0.022612000000000687}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.01671007999999888, 'p95_delay': 0.023864699999991877}]",2,1.0,,
Fixed-PRMAC,2,200,27,1.9900060000000004,200,200,0,1.0,0.009910700000000208,,0.010065999999999806,0.010066000000000574,0.010066000000000574,823314.1005605006,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.0571912000013981,python,spatial_reuse,python-spatial-seed-27-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009909200000000206, 'p95_delay': 0.010046000000000443}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.00991220000000021, 'p95_delay': 0.010065999999999966}]",2,1.0,,
DCF,2,200,37,1.9980439999999986,200,200,0,1.0,0.017980359999999588,0.01798399999999889,0.02750410000000507,0.03977216000000271,0.041348000000002494,820001.9619187571,43,21,443,400,5600,443,468694,843,474294,0,0,0.0001781700000000437,0.0,0,200,1.9980439999999986,0.1618123000007472,python,spatial_reuse,python-spatial-seed-37-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.016624759999999628, 'p95_delay': 0.02321900000000179}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.019335959999999545, 'p95_delay': 0.033221800000002896}]",2,1.0,,
Fixed-PRMAC,2,200,37,1.9899660000000006,200,200,0,1.0,0.009924400000000212,,0.010066000000000047,0.010066000000000574,0.010066000000000574,823330.6498703996,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.05697680000230321,python,spatial_reuse,python-spatial-seed-37-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009923600000000218, 'p95_delay': 0.010065999999999804}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009925200000000203, 'p95_delay': 0.010066000000000574}]",2,1.0,,
DCF,2,200,47,1.9979039999999992,200,200,0,1.0,0.017366434999998764,0.017943999999999072,0.024231249999999264,0.042820909999997145,0.05830399999999747,820059.422274544,36,18,436,400,5600,436,461288,836,466888,0,0,0.00017997000000001255,0.0,0,200,1.9979039999999992,0.13736730000164243,python,spatial_reuse,python-spatial-seed-47-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.0179807099999988, 'p95_delay': 0.0326105500000018}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.016752159999998732, 'p95_delay': 0.022796000000000833}]",2,1.0,,
Fixed-PRMAC,2,200,47,1.9900060000000004,200,200,0,1.0,0.009914200000000206,,0.010046000000000443,0.010066000000000574,0.010066000000000574,823314.1005605006,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.04810889999862411,python,spatial_reuse,python-spatial-seed-47-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009919000000000204, 'p95_delay': 0.010046000000000443}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009909400000000209, 'p95_delay': 0.010065999999999804}]",2,1.0,,
DCF,2,200,57,1.9977839999999998,200,200,0,1.0,0.01716747999999975,0.017923999999999163,0.02641100000000161,0.03466096000000061,0.04314399999999932,820108.6804179031,34,17,434,400,5600,434,459172,834,464772,0,0,0.00013149000000000147,0.0,0,200,1.9977839999999998,0.1506465999991633,python,spatial_reuse,python-spatial-seed-57-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.017560089999999712, 'p95_delay': 0.02752134999999946}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.01677486999999979, 'p95_delay': 0.023798750000000517}]",2,1.0,,
Fixed-PRMAC,2,200,57,1.9900260000000005,200,200,0,1.0,0.009909700000000216,,0.010046000000000034,0.010066000000000574,0.010066000000000574,823305.8261550349,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.049917799999093404,python,spatial_reuse,python-spatial-seed-57-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009916200000000217, 'p95_delay': 0.010045999999999892}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009903200000000214, 'p95_delay': 0.010047000000000412}]",2,1.0,,
DCF,2,200,67,2.0026299999999977,200,200,0,1.0,0.019701934999999022,0.017984000000000444,0.038561500000004086,0.060019499999999004,0.08195900000000117,818124.1667207632,43,21,443,400,5600,443,468694,843,474294,0,0,0.0006853700000000297,0.0,0,200,2.0026299999999977,0.14673760000005132,python,spatial_reuse,python-spatial-seed-67-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.017220109999999008, 'p95_delay': 0.028776000000002088}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.02218375999999904, 'p95_delay': 0.04782904999999952}]",2,1.0,,
Fixed-PRMAC,2,200,67,1.9900660000000006,200,200,0,1.0,0.009903700000000215,,0.010065999999999967,0.010066000000000574,0.010066000000000574,823289.2778430462,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.0518376999971224,python,spatial_reuse,python-spatial-seed-67-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009917400000000211, 'p95_delay': 0.010065999999999804}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009890000000000216, 'p95_delay': 0.010066000000000073}]",2,1.0,,
DCF,2,200,77,1.9984499999999854,200,200,0,1.0,0.01700624499999917,0.017913999999999763,0.023824999999992588,0.03690435000000231,0.04344100000000212,819835.3724136265,32,16,432,400,5600,432,457056,832,462656,0,0,9.1449999999976e-05,0.0,0,200,1.9984499999999854,0.14354260000254726,python,spatial_reuse,python-spatial-seed-77-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.01708520999999913, 'p95_delay': 0.023817000000002135}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.01692727999999921, 'p95_delay': 0.02382499999999259}]",2,1.0,,
Fixed-PRMAC,2,200,77,1.9900460000000004,200,200,0,1.0,0.009912200000000216,,0.010066000000000021,0.010066000000000574,0.010066000000000574,823297.5519158852,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.06469769999966957,python,spatial_reuse,python-spatial-seed-77-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.00991780000000022, 'p95_delay': 0.010066000000000574}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009906600000000213, 'p95_delay': 0.01004700000000042}]",2,1.0,,
DCF,2,200,87,1.9981039999999983,200,200,0,1.0,0.01897317999999705,0.01804399999999956,0.03295339999999105,0.042172449999989085,0.04757899999998361,819977.3385169148,50,25,450,400,5600,450,476100,850,481700,0,0,0.0002819599999999001,0.0,0,200,1.9981039999999983,0.1734405000024708,python,spatial_reuse,python-spatial-seed-87-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.018617399999997064, 'p95_delay': 0.031193400000003604}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.01932895999999704, 'p95_delay': 0.03374009999998762}]",2,1.0,,
Fixed-PRMAC,2,200,87,1.9900460000000004,200,200,0,1.0,0.009911500000000212,,0.010065999999999797,0.010066000000000574,0.010066000000000574,823297.5519158852,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.0493715999982669,python,spatial_reuse,python-spatial-seed-87-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009915400000000213, 'p95_delay': 0.010047000000000412}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.00990760000000021, 'p95_delay': 0.010065999999999835}]",2,1.0,,
DCF,2,200,97,2.0103509999999942,200,200,0,1.0,0.017794429999998463,0.017964000000000424,0.030001149999993943,0.03899075999999314,0.043743999999992456,814982.0603466781,46,23,446,400,5600,446,471868,846,477468,0,0,0.00016716999999993282,0.0,0,200,2.0103509999999942,0.16015559999868856,python,spatial_reuse,python-spatial-seed-97-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.017191619999998405, 'p95_delay': 0.025789249999992495}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.018397239999998524, 'p95_delay': 0.030727349999991188}]",2,1.0,,
Fixed-PRMAC,2,200,97,1.9899260000000005,200,200,0,1.0,0.009916800000000217,,0.010065999999999964,0.010066000000000574,0.010066000000000574,823347.1998456222,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.04980989999967278,python,spatial_reuse,python-spatial-seed-97-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009922000000000217, 'p95_delay': 0.010046000000000443}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009911600000000218, 'p95_delay': 0.010065999999999993}]",2,1.0,,
DCF,2,200,107,2.000533999999997,200,200,0,1.0,0.018346775000000003,0.01798399999999889,0.033984950000004156,0.04433899000000356,0.058895000000000114,818981.3319843614,40,20,440,400,5600,440,465520,840,471120,0,0,0.0003322900000000671,0.0,0,200,2.000533999999997,0.13539529999980005,python,spatial_reuse,python-spatial-seed-107-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.018196309999999993, 'p95_delay': 0.03168250000000394}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.018497240000000012, 'p95_delay': 0.03715470000000273}]",2,1.0,,
Fixed-PRMAC,2,200,107,1.9898860000000005,200,200,0,1.0,0.009907800000000211,,0.010065999999999797,0.010066000000000574,0.010066000000000574,823363.7504862086,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.04992530000163242,python,spatial_reuse,python-spatial-seed-107-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009913800000000212, 'p95_delay': 0.010065999999999797}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009901800000000212, 'p95_delay': 0.010046000000000443}]",2,1.0,,
DCF,2,200,117,1.9991179999999933,200,200,0,1.0,0.015249759999999139,0.017783999999999967,0.02081399999999589,0.02301093999999619,0.02970599999999579,819561.4265891286,12,6,412,400,5600,412,435896,812,441496,0,0,1.3249999999989104e-05,0.0,0,200,1.9991179999999933,0.12654330000077607,python,spatial_reuse,python-spatial-seed-117-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.015787679999999145, 'p95_delay': 0.02069999999999641}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.014711839999999135, 'p95_delay': 0.021071799999995228}]",2,1.0,,
Fixed-PRMAC,2,200,117,1.9900660000000006,200,200,0,1.0,0.009912700000000205,,0.010046000000000443,0.010066000000000574,0.010066000000000574,823289.2778430462,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.062317799998709233,python,spatial_reuse,python-spatial-seed-117-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.00990900000000021, 'p95_delay': 0.010047000000000412}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.0099164000000002, 'p95_delay': 0.010046000000000443}]",2,1.0,,
DCF,2,200,127,2.00475799999999,200,200,0,1.0,0.017194859999998313,0.017933999999999728,0.02419369999999058,0.032310339999994234,0.03963799999999118,817255.7485741462,40,20,440,400,5600,440,465520,840,471120,0,0,4.8794999999979274e-05,0.0,0,200,2.00475799999999,0.14603510000233655,python,spatial_reuse,python-spatial-seed-127-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.01714949999999831, 'p95_delay': 0.02663029999999019}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.017240219999998318, 'p95_delay': 0.02347569999999406}]",2,1.0,,
Fixed-PRMAC,2,200,127,1.9900260000000005,200,200,0,1.0,0.009917400000000215,,0.010065999999999797,0.010066000000000574,0.010066000000000574,823305.8261550349,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.048782400001073256,python,spatial_reuse,python-spatial-seed-127-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009920000000000208, 'p95_delay': 0.010065999999999804}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009914800000000222, 'p95_delay': 0.010065999999999797}]",2,1.0,,
DCF,2,200,137,1.9978639999999994,200,200,0,1.0,0.0201813799999973,0.018063999999999317,0.04166814999998977,0.05047755999998872,0.059396999999989486,820075.8409981863,50,25,450,400,5600,450,476100,850,481700,0,0,0.0006047099999996973,0.0,0,200,1.9978639999999994,0.14515750000282424,python,spatial_reuse,python-spatial-seed-137-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.020899869999997246, 'p95_delay': 0.044265299999985595}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.019462889999997356, 'p95_delay': 0.037727649999986505}]",2,1.0,,
Fixed-PRMAC,2,200,137,1.9899260000000005,200,200,0,1.0,0.009914900000000209,,0.010065999999999964,0.010066000000000574,0.010066000000000574,823347.1998456222,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.046939299998484785,python,spatial_reuse,python-spatial-seed-137-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.00991500000000021, 'p95_delay': 0.010065999999999978}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009914800000000208, 'p95_delay': 0.010065999999999804}]",2,1.0,,
DCF,2,200,147,1.9980039999999988,200,200,0,1.0,0.016231749999999177,0.01787399999999939,0.022709999999997673,0.029774060000001355,0.038278000000001255,820018.3783415854,24,12,424,400,5600,424,448592,824,454192,0,0,5.9994999999988254e-05,0.0,0,200,1.9980039999999988,0.14071789999798057,python,spatial_reuse,python-spatial-seed-147-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.017157379999999146, 'p95_delay': 0.022714699999997763}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.015306119999999203, 'p95_delay': 0.022671999999997847}]",2,1.0,,
Fixed-PRMAC,2,200,147,1.9900660000000006,200,200,0,1.0,0.009918400000000212,,0.010065999999999797,0.010066000000000574,0.010066000000000574,823289.2778430462,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.045639600000868086,python,spatial_reuse,python-spatial-seed-147-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009919600000000209, 'p95_delay': 0.010065999999999797}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009917200000000214, 'p95_delay': 0.010065999999999797}]",2,1.0,,
DCF,2,200,157,1.9980039999999988,200,200,0,1.0,0.01609317999999886,0.017893999999999622,0.022929999999996786,0.023853539999992148,0.03572599999998838,820018.3783415854,30,15,430,400,5600,430,454940,830,460540,0,0,2.8149999999971255e-05,0.0,0,200,1.9980039999999988,0.1474761000026774,python,spatial_reuse,python-spatial-seed-157-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.015849879999998817, 'p95_delay': 0.020886000000001056}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.016336479999998908, 'p95_delay': 0.02309400000000117}]",2,1.0,,
Fixed-PRMAC,2,200,157,1.9898060000000004,200,200,0,1.0,0.009920800000000212,,0.010065999999999966,0.010066000000000574,0.010066000000000574,823396.8537636331,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.07349109999995562,python,spatial_reuse,python-spatial-seed-157-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009932400000000213, 'p95_delay': 0.010066000000000574}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009909200000000213, 'p95_delay': 0.010065999999999804}]",2,1.0,,
